,index,GEO_ID,Year,crime_count,total_pop,geo_12,crimes_per_capita
402,402,1500000US170310208014,2013,83,1410,170310208014,0.058865248226950356
403,403,1500000US170310208014,2014,61,1330,170310208014,0.04586466165413534
404,404,1500000US170310208014,2015,33,1420,170310208014,0.02323943661971831
405,405,1500000US170310208014,2016,54,1544,170310208014,0.034974093264248704
406,406,1500000US170310208014,2017,56,1572,170310208014,0.035623409669211195
407,407,1500000US170310208014,2018,69,2304,170310208014,0.029947916666666668
408,408,1500000US170310208021,2013,65,790,170310208021,0.08227848101265822
409,409,1500000US170310208021,2014,67,1480,170310208021,0.04527027027027027
410,410,1500000US170310208021,2015,51,1601,170310208021,0.03185509056839475
411,411,1500000US170310208021,2016,63,1760,170310208021,0.03579545454545455
412,412,1500000US170310208021,2017,83,1735,170310208021,0.047838616714697406
413,413,1500000US170310208021,2018,72,1822,170310208021,0.03951701427003293
414,414,1500000US170310208022,2013,136,2362,170310208022,0.057578323454699404
415,415,1500000US170310208022,2014,123,2285,170310208022,0.053829321663019694
416,416,1500000US170310208022,2015,108,2154,170310208022,0.05013927576601671
417,417,1500000US170310208022,2016,80,1520,170310208022,0.05263157894736842
418,418,1500000US170310208022,2017,103,1699,170310208022,0.06062389640965274
419,419,1500000US170310208022,2018,116,1681,170310208022,0.06900654372397383
420,420,1500000US170310208023,2013,129,2356,170310208023,0.05475382003395586
421,421,1500000US170310208023,2014,121,2364,170310208023,0.051184433164128594
422,422,1500000US170310208023,2015,99,2075,170310208023,0.047710843373493975
423,423,1500000US170310208023,2016,104,2559,170310208023,0.04064087534193044
424,424,1500000US170310208023,2017,103,3232,170310208023,0.03186881188118812
425,425,1500000US170310208023,2018,94,3131,170310208023,0.030022357074417118
426,426,1500000US170310208024,2013,103,1743,170310208024,0.05909351692484223
427,427,1500000US170310208024,2014,84,1813,170310208024,0.04633204633204633
428,428,1500000US170310208024,2015,79,1678,170310208024,0.04707985697258641
429,429,1500000US170310208024,2016,89,1597,170310208024,0.05572949279899812
430,430,1500000US170310208024,2017,75,1191,170310208024,0.06297229219143577
431,431,1500000US170310208024,2018,91,1318,170310208024,0.06904400606980274
432,432,1500000US170310209011,2013,194,2281,170310209011,0.08505041648399825
433,433,1500000US170310209011,2014,149,2245,170310209011,0.06636971046770601
434,434,1500000US170310209011,2015,126,2353,170310209011,0.05354866128346791
435,435,1500000US170310209011,2016,115,2298,170310209011,0.05004351610095736
436,436,1500000US170310209011,2017,120,2574,170310209011,0.046620046620046623
437,437,1500000US170310209011,2018,131,2720,170310209011,0.048161764705882355
438,438,1500000US170310209012,2013,38,1080,170310209012,0.03518518518518519
439,439,1500000US170310209012,2014,44,683,170310209012,0.06442166910688141
440,440,1500000US170310209012,2015,43,504,170310209012,0.08531746031746032
441,441,1500000US170310209012,2016,53,737,170310209012,0.07191316146540028
442,442,1500000US170310209012,2017,53,871,170310209012,0.060849598163030996
443,443,1500000US170310209012,2018,54,930,170310209012,0.05806451612903226
444,444,1500000US170310209013,2013,138,2002,170310209013,0.06893106893106893
445,445,1500000US170310209013,2014,100,2085,170310209013,0.047961630695443645
446,446,1500000US170310209013,2015,101,2147,170310209013,0.04704238472286912
447,447,1500000US170310209013,2016,129,2168,170310209013,0.059501845018450183
448,448,1500000US170310209013,2017,134,2362,170310209013,0.056731583403895
449,449,1500000US170310209013,2018,139,2316,170310209013,0.06001727115716753
450,450,1500000US170310209021,2013,90,2583,170310209021,0.03484320557491289
451,451,1500000US170310209021,2014,79,2261,170310209021,0.03494029190623618
452,452,1500000US170310209021,2015,88,1831,170310209021,0.0480611687602403
453,453,1500000US170310209021,2016,75,1987,170310209021,0.0377453447408153
454,454,1500000US170310209021,2017,75,2344,170310209021,0.03199658703071672
455,455,1500000US170310209021,2018,74,2641,170310209021,0.028019689511548655
456,456,1500000US170310209022,2013,75,1945,170310209022,0.038560411311053984
457,457,1500000US170310209022,2014,67,1934,170310209022,0.03464322647362978
458,458,1500000US170310209022,2015,82,2324,170310209022,0.035283993115318414
459,459,1500000US170310209022,2016,60,2159,170310209022,0.02779064381658175
460,460,1500000US170310209022,2017,70,2130,170310209022,0.03286384976525822
461,461,1500000US170310209022,2018,77,2039,170310209022,0.03776360961255518
462,462,1500000US170310301011,2013,46,904,170310301011,0.05088495575221239
463,463,1500000US170310301011,2014,47,993,170310301011,0.0473313192346425
464,464,1500000US170310301011,2015,36,637,170310301011,0.0565149136577708
465,465,1500000US170310301011,2016,47,782,170310301011,0.06010230179028133
466,466,1500000US170310301011,2017,40,863,170310301011,0.046349942062572425
467,467,1500000US170310301011,2018,47,906,170310301011,0.05187637969094923
468,468,1500000US170310301012,2013,14,426,170310301012,0.03286384976525822
469,469,1500000US170310301012,2014,23,318,170310301012,0.07232704402515723
470,470,1500000US170310301012,2015,20,332,170310301012,0.060240963855421686
471,471,1500000US170310301012,2016,28,445,170310301012,0.06292134831460675
472,472,1500000US170310301012,2017,32,530,170310301012,0.06037735849056604
473,473,1500000US170310301012,2018,33,424,170310301012,0.07783018867924528
474,474,1500000US170310301013,2013,58,1180,170310301013,0.04915254237288136
475,475,1500000US170310301013,2014,43,1143,170310301013,0.03762029746281715
476,476,1500000US170310301013,2015,26,1179,170310301013,0.02205258693808312
477,477,1500000US170310301013,2016,41,1229,170310301013,0.03336045565500407
478,478,1500000US170310301013,2017,35,1059,170310301013,0.033050047214353166
479,479,1500000US170310301013,2018,60,1395,170310301013,0.043010752688172046
480,480,1500000US170310301014,2013,8,1345,170310301014,0.005947955390334572
481,481,1500000US170310301014,2014,6,1273,170310301014,0.004713275726630008
482,482,1500000US170310301014,2015,9,1465,170310301014,0.0061433447098976105
483,483,1500000US170310301014,2016,6,1091,170310301014,0.005499541704857928
484,484,1500000US170310301014,2017,6,1097,170310301014,0.0054694621695533276
485,485,1500000US170310301014,2018,9,1043,170310301014,0.00862895493767977
486,486,1500000US170310301021,2013,9,1133,170310301021,0.00794351279788173
487,487,1500000US170310301021,2014,3,994,170310301021,0.0030181086519114686
488,488,1500000US170310301021,2015,6,1053,170310301021,0.005698005698005698
489,489,1500000US170310301021,2016,9,1005,170310301021,0.008955223880597015
490,490,1500000US170310301021,2017,5,959,170310301021,0.005213764337851929
491,491,1500000US170310301021,2018,17,917,170310301021,0.018538713195201745
492,492,1500000US170310301022,2013,48,1064,170310301022,0.045112781954887216
493,493,1500000US170310301022,2014,81,835,170310301022,0.09700598802395209
494,494,1500000US170310301022,2015,57,687,170310301022,0.08296943231441048
495,495,1500000US170310301022,2016,65,963,170310301022,0.06749740394600208
496,496,1500000US170310301022,2017,86,899,170310301022,0.09566184649610679
497,497,1500000US170310301022,2018,65,862,170310301022,0.07540603248259861
498,498,1500000US170310301023,2013,56,904,170310301023,0.061946902654867256
499,499,1500000US170310301023,2014,49,1127,170310301023,0.043478260869565216
500,500,1500000US170310301023,2015,39,1140,170310301023,0.034210526315789476
501,501,1500000US170310301023,2016,50,946,170310301023,0.052854122621564484
502,502,1500000US170310301023,2017,45,908,170310301023,0.04955947136563876
503,503,1500000US170310301023,2018,49,924,170310301023,0.05303030303030303
504,504,1500000US170310301031,2013,45,850,170310301031,0.052941176470588235
505,505,1500000US170310301031,2014,37,813,170310301031,0.04551045510455105
506,506,1500000US170310301031,2015,36,857,170310301031,0.042007001166861145
507,507,1500000US170310301031,2016,24,878,170310301031,0.02733485193621868
508,508,1500000US170310301031,2017,48,1013,170310301031,0.04738400789733465
509,509,1500000US170310301031,2018,41,1125,170310301031,0.036444444444444446
510,510,1500000US170310301032,2013,33,1288,170310301032,0.02562111801242236
511,511,1500000US170310301032,2014,36,1425,170310301032,0.02526315789473684
512,512,1500000US170310301032,2015,28,1490,170310301032,0.01879194630872483
513,513,1500000US170310301032,2016,33,1435,170310301032,0.022996515679442508
514,514,1500000US170310301032,2017,33,1204,170310301032,0.027408637873754152
515,515,1500000US170310301032,2018,34,1127,170310301032,0.030168589174800354
516,516,1500000US170310301041,2013,60,2833,170310301041,0.02117896223085069
517,517,1500000US170310301041,2014,61,2928,170310301041,0.020833333333333332
518,518,1500000US170310301041,2015,47,2652,170310301041,0.017722473604826545
519,519,1500000US170310301041,2016,60,2831,170310301041,0.021193924408336277
520,520,1500000US170310301041,2017,77,2743,170310301041,0.02807145461173897
521,521,1500000US170310301041,2018,51,2939,170310301041,0.01735284110241579
522,522,1500000US170310301042,2013,8,703,170310301042,0.011379800853485065
523,523,1500000US170310301042,2014,6,760,170310301042,0.007894736842105263
524,524,1500000US170310301042,2015,2,835,170310301042,0.0023952095808383233
525,525,1500000US170310301042,2016,2,653,170310301042,0.0030627871362940277
526,526,1500000US170310301042,2017,7,632,170310301042,0.011075949367088608
527,527,1500000US170310301042,2018,4,630,170310301042,0.006349206349206349
528,528,1500000US170310302001,2013,74,1420,170310302001,0.05211267605633803
529,529,1500000US170310302001,2014,58,1366,170310302001,0.0424597364568082
530,530,1500000US170310302001,2015,82,1416,170310302001,0.05790960451977401
531,531,1500000US170310302001,2016,84,1342,170310302001,0.06259314456035768
532,532,1500000US170310302001,2017,89,1462,170310302001,0.06087551299589603
533,533,1500000US170310302001,2018,91,1606,170310302001,0.05666251556662515
534,534,1500000US170310302002,2013,166,1397,170310302002,0.11882605583392986
535,535,1500000US170310302002,2014,52,1045,170310302002,0.049760765550239235
536,536,1500000US170310302002,2015,73,1020,170310302002,0.07156862745098039
537,537,1500000US170310302002,2016,77,1200,170310302002,0.06416666666666666
538,538,1500000US170310302002,2017,72,1259,170310302002,0.057188244638602066
539,539,1500000US170310302002,2018,66,1455,170310302002,0.04536082474226804
540,540,1500000US170310302003,2013,50,1064,170310302003,0.046992481203007516
541,541,1500000US170310302003,2014,54,1018,170310302003,0.05304518664047151
542,542,1500000US170310302003,2015,35,886,170310302003,0.039503386004514675
543,543,1500000US170310302003,2016,51,884,170310302003,0.057692307692307696
544,544,1500000US170310302003,2017,50,935,170310302003,0.053475935828877004
545,545,1500000US170310302003,2018,46,1003,170310302003,0.045862412761714856
546,546,1500000US170310302004,2013,84,1828,170310302004,0.045951859956236324
547,547,1500000US170310302004,2014,84,1845,170310302004,0.04552845528455285
548,548,1500000US170310302004,2015,73,1656,170310302004,0.044082125603864736
549,549,1500000US170310302004,2016,82,1825,170310302004,0.044931506849315066
550,550,1500000US170310302004,2017,100,1447,170310302004,0.0691085003455425
551,551,1500000US170310302004,2018,79,1380,170310302004,0.0572463768115942
552,552,1500000US170310303001,2013,61,1306,170310303001,0.04670750382848392
553,553,1500000US170310303001,2014,51,1450,170310303001,0.03517241379310345
554,554,1500000US170310303001,2015,45,1594,170310303001,0.028230865746549563
555,555,1500000US170310303001,2016,57,1791,170310303001,0.031825795644891124
556,556,1500000US170310303001,2017,51,1681,170310303001,0.030339083878643664
557,557,1500000US170310303001,2018,42,1684,170310303001,0.02494061757719715
558,558,1500000US170310303002,2013,62,1625,170310303002,0.038153846153846156
559,559,1500000US170310303002,2014,40,1599,170310303002,0.025015634771732333
560,560,1500000US170310303002,2015,31,1637,170310303002,0.018937080024434942
561,561,1500000US170310303002,2016,43,1383,170310303002,0.03109182935647144
562,562,1500000US170310303002,2017,52,1634,170310303002,0.03182374541003672
563,563,1500000US170310303002,2018,63,1780,170310303002,0.03539325842696629
564,564,1500000US170310304001,2013,40,1450,170310304001,0.027586206896551724
565,565,1500000US170310304001,2014,45,1536,170310304001,0.029296875
566,566,1500000US170310304001,2015,42,1651,170310304001,0.025439127801332527
567,567,1500000US170310304001,2016,40,1645,170310304001,0.0243161094224924
568,568,1500000US170310304001,2017,47,1603,170310304001,0.029320024953212728
569,569,1500000US170310304001,2018,48,1533,170310304001,0.03131115459882583
570,570,1500000US170310304002,2013,67,1139,170310304002,0.058823529411764705
571,571,1500000US170310304002,2014,43,1147,170310304002,0.037489102005231034
572,572,1500000US170310304002,2015,46,981,170310304002,0.046890927624872576
573,573,1500000US170310304002,2016,58,939,170310304002,0.0617678381256656
574,574,1500000US170310304002,2017,54,1105,170310304002,0.048868778280542986
575,575,1500000US170310304002,2018,63,1049,170310304002,0.06005719733079123
576,576,1500000US170310305001,2013,86,1236,170310305001,0.06957928802588997
577,577,1500000US170310305001,2014,69,1407,170310305001,0.04904051172707889
578,578,1500000US170310305001,2015,77,1362,170310305001,0.0565345080763583
579,579,1500000US170310305001,2016,82,1475,170310305001,0.05559322033898305
580,580,1500000US170310305001,2017,66,1525,170310305001,0.043278688524590166
581,581,1500000US170310305001,2018,65,1327,170310305001,0.048982667671439335
582,582,1500000US170310305002,2013,77,1909,170310305002,0.04033525405971713
583,583,1500000US170310305002,2014,87,1994,170310305002,0.043630892678034106
584,584,1500000US170310305002,2015,73,1956,170310305002,0.037321063394683024
585,585,1500000US170310305002,2016,87,1884,170310305002,0.04617834394904458
586,586,1500000US170310305002,2017,71,2004,170310305002,0.035429141716566866
587,587,1500000US170310305002,2018,114,1915,170310305002,0.05953002610966057
588,588,1500000US170310305003,2013,96,1691,170310305003,0.05677114133648729
589,589,1500000US170310305003,2014,76,1429,170310305003,0.05318404478656403
590,590,1500000US170310305003,2015,67,1377,170310305003,0.048656499636891795
591,591,1500000US170310305003,2016,95,1516,170310305003,0.06266490765171503
592,592,1500000US170310305003,2017,99,1689,170310305003,0.0586145648312611
593,593,1500000US170310305003,2018,121,1618,170310305003,0.07478368355995056
